Customer_ID,Total_MonetaryValue,Total_Quantity,Order_Frequency,Favorite_Category,favorite_Region,Customer_Type,Log_Total_MonetaryValue,Log_Total_Quantity,Cluster_KMeans,PCA1,PCA2
CUS2598,288952.73,48797,319,Juices,Schleswig-Holstein,B2B,12.574021850470357,10.79544460739483,1,2.1542551308714954,0.9083258600479328
CUS2599,244053.8,48804,304,Juices,Hessen,B2B,12.405148069222678,10.795588045609065,1,1.9367510486957995,0.05498520704073104
CUS26,48604.08,7293,318,Soft Drinks,Brandenburg,B2C,10.791483331175016,8.894807371368625,2,-0.8224678653839518,1.1233427670796017
CUS260,46197.73,7222,318,Water,Mecklenburg-Vorpommern,B2C,10.740707587514507,8.885025658050846,2,-0.8717983889700255,1.127822402836726
CUS2600,38130.81,7873,334,Water,Bremen,B2C,10.548804120909352,8.971321471503682,2,-0.8753708124954842,2.059149665636561
CUS2601,274228.21,40195,287,Water,Nordrhein-Westfalen,B2B,12.52171956851833,10.601522767168849,3,1.7876027646826227,-0.9205016776487623
CUS2602,37245.37,5986,259,Juices,Bayern,B2C,10.525309769394749,8.697345730925353,0,-1.5099313135287045,-2.2478782834114437
CUS2603,233501.04,45940,301,Soft Drinks,Brandenburg,B2B,12.360946092669627,10.735113243529035,1,1.8365556854552056,-0.11042537823025379
CUS2604,266117.01,48033,319,Alcoholic Beverages,Saarland,B2B,12.491695135998315,10.77966437247371,1,2.07433505238907,0.9155831418009213
CUS2605,283695.49,46011,301,Water,Saarland,B2B,12.555660248496226,10.7366575110159,1,1.9970969634832827,-0.1249367676387786
CUS2606,294131.18,50410,336,Water,Hessen,B2B,12.591784537121425,10.827964684213782,1,2.2847171280245226,1.8858594874011023
CUS2607,290995.65,48435,305,Soft Drinks,Mecklenburg-Vorpommern,B2B,12.581067034059874,10.787998617874257,1,2.0799401873509304,0.10026189189001788
CUS2608,39737.28,7393,311,Water,Sachsen,B2C,10.590070233840509,8.908424139496578,2,-1.0134972760185803,0.7331776121723884
CUS2609,41072.04,7767,320,Soft Drinks,Nordrhein-Westfalen,B2C,10.623107224177174,8.957768009971161,2,-0.8995182000013086,1.2465656397626517
CUS261,205701.48,47788,321,Water,Bremen,B2B,12.234186131961176,10.774550766473594,1,1.870167836932501,1.050444342120095
CUS2610,259296.41,44584,305,Juices,Berlin,B2B,12.465730983046482,10.70515275856898,1,1.919625521032764,0.11493301529304367
CUS2611,45072.59,7184,286,Juices,Hamburg,B2C,10.716051766384247,8.879750798513125,0,-1.065660432238756,-0.7170381899929794
CUS2612,46626.97,7421,307,Juices,Schleswig-Holstein,B2C,10.74995585464928,8.912203841620542,2,-0.9008589057202852,0.49019128179030547
CUS2613,236701.48,42865,275,Water,Schleswig-Holstein,B2B,12.374559272844737,10.665834249897078,3,1.6548342919210361,-1.6070428481925343
CUS2614,52638.42,7562,312,Water,Niedersachsen,B2C,10.871220547701416,8.93102321585603,2,-0.7601783061335521,0.7684350506381329
CUS2615,272744.54,47630,306,Soft Drinks,Bayern,B2B,12.516294551590953,10.771239088745622,1,2.0188997055497144,0.16401494451578774
CUS2616,31275.3,6465,279,Juices,Nordrhein-Westfalen,B2C,10.350615901217841,8.774312958285378,0,-1.4856627871625405,-1.0862473764731588
CUS2617,264025.34,46820,318,Soft Drinks,Baden-Württemberg,B2B,12.48380414987876,10.754087099210663,1,2.042221692747836,0.8603421589615118
CUS2618,213719.18,44044,307,Juices,Schleswig-Holstein,B2B,12.272422868294823,10.692967117543896,1,1.7623568184642522,0.24557171633688776
CUS2619,242467.88,47757,322,Soft Drinks,Hamburg,B2B,12.398628651227781,10.773901871142757,1,2.009492070468046,1.0960549105123962
CUS262,296677.86,48103,325,Alcoholic Beverages,Rheinland-Pfalz,B2B,12.600405553319181,10.781120612719405,1,2.196218771019643,1.2537637861945046
CUS2620,48642.14,8506,339,Water,Rheinland-Pfalz,B2C,10.792266070477458,9.048644632975885,2,-0.5881390681186719,2.3240200642662163
CUS2621,225389.82,42638,287,Water,Brandenburg,B2B,12.325591152163035,10.660524606407122,3,1.6741014497417208,-0.9103754522593295
CUS2622,43071.52,7512,310,Water,Thüringen,B2C,10.670640485739845,8.92439013236916,2,-0.940163000344231,0.6683153397451328
CUS2623,37958.01,7296,314,Soft Drinks,Baden-Württemberg,B2C,10.544262172299474,8.89521858376562,2,-1.0455991434315874,0.9107070949687548
CUS2624,47003.7,7654,317,Water,Thüringen,B2C,10.75800287569253,8.943114308091785,2,-0.8167033715890377,1.0645150264022536
CUS2625,264850.75,45904,304,Juices,Niedersachsen,B2B,12.48692551446453,10.7343293225778,1,1.9548956758528568,0.05348127967978733
CUS2626,252131.03,44390,298,Alcoholic Beverages,Hessen,B2B,12.437708157862335,10.700792025170644,3,1.8561504330434349,-0.28671925660875963
CUS2627,38194.08,6586,277,Juices,Bremen,B2C,10.550461990488255,8.792853288640693,0,-1.3179862360788894,-1.2178407109052682
CUS2628,43323.04,8279,341,Water,Schleswig-Holstein,B2C,10.676462956230983,9.021598247379305,2,-0.693824168586557,2.450030143280987
CUS2629,43873.78,7368,304,Alcoholic Beverages,Baden-Württemberg,B2C,10.689094946510581,8.905037290767,2,-0.9722488680900154,0.3220594163679117
CUS263,42064.12,7294,296,Water,Schleswig-Holstein,B2C,10.646974172708767,8.894944460956886,0,-1.0571182090250464,-0.13584650281894045
CUS2630,36203.74,6144,262,Juices,Berlin,B2C,10.49694532846859,8.723394022000136,0,-1.4965134822400115,-2.0745493834393742
CUS2631,51349.2,7995,324,Soft Drinks,Sachsen-Anhalt,B2C,10.846424110188456,8.98669669562029,2,-0.672589296581301,1.4587930893258574
CUS2632,265448.01,44558,296,Juices,Niedersachsen,B2B,12.489178048488947,10.704569432697642,3,1.890676104065083,-0.4062471460894158
CUS2633,41243.24,6992,288,Soft Drinks,Brandenburg,B2C,10.627266745649125,8.852664927703866,0,-1.149271196369385,-0.5930228607563299
CUS2634,202214.84,40686,264,Alcoholic Beverages,Bremen,B2B,12.217090920779157,10.613663910088935,3,1.4262043743787518,-2.2264631840668994
CUS2635,305630.16000000003,44343,291,Water,Sachsen-Anhalt,B2B,12.630134294427378,10.69973269109964,3,1.975671172235811,-0.7049160095487698
CUS2636,43249.12,7350,303,Water,Niedersachsen,B2C,10.67475528692265,8.902591637374087,2,-0.9912247468267116,0.2655799381361775
CUS2637,180034.22,36361,260,Juices,Sachsen,B2B,12.100907777398788,10.501279552279218,3,1.2204965647561066,-2.440423376786196
CUS2638,283175.0,44201,305,Alcoholic Beverages,Thüringen,B2B,12.553823891447864,10.696525315910868,1,1.9848339326146853,0.10905931516364178
CUS2639,256806.85,46704,317,Water,Mecklenburg-Vorpommern,B2B,12.45608341886656,10.751606504306949,1,2.01226982248016,0.804854648355364
CUS264,42548.99,7514,316,Water,Baden-Württemberg,B2C,10.658434898983867,8.924656302187074,2,-0.9181581480268809,1.0155245825536385
CUS2640,38057.19,7136,295,Water,Sachsen-Anhalt,B2C,10.546871583229542,8.873047798971067,0,-1.161747702828364,-0.1845424282966484
CUS2641,44895.14,7242,317,Water,Sachsen-Anhalt,B2C,10.712107101215215,8.887790764195326,2,-0.8982942759496138,1.0720109506326665
CUS2642,266019.0,44095,302,Soft Drinks,Hamburg,B2B,12.491326772907287,10.694124354373331,1,1.9158988462957631,-0.05930495851099601
CUS2643,258301.51,44749,297,Juices,Thüringen,B2B,12.461886696419606,10.708846723703001,3,1.8770482166174731,-0.34682535574600093
CUS2644,42779.14,7275,313,Water,Mecklenburg-Vorpommern,B2C,10.663829255188311,8.892336539638013,2,-0.9553620705413406,0.8443591108949997
CUS2645,45278.44,7155,299,Juices,Hamburg,B2C,10.72060834530942,8.87570644462861,0,-0.9962964443774107,0.03329892905553913
CUS2646,30789.97,6623,288,Water,Thüringen,B2C,10.334976744157293,8.798454696065095,0,-1.4315716407866221,-0.5673914693113623
CUS2647,38418.99,7172,301,Juices,Bremen,B2C,10.55633317604141,8.878079256126435,2,-1.1182217572176811,0.1607114105606984
CUS2648,45727.3,7806,318,Alcoholic Beverages,Baden-Württemberg,B2C,10.730472641239913,8.962776046120291,2,-0.8182800823229339,1.1228136619984623
CUS2649,42394.25,7498,311,Alcoholic Beverages,Sachsen,B2C,10.654791606642524,8.92252495730139,2,-0.9493184862378283,0.7273465786665395
CUS265,42719.0,6506,256,Juices,Brandenburg,B2C,10.662422473634077,8.780633799494984,0,-1.347337017323455,-2.4373555904985276
CUS2650,33325.5,5689,249,Soft Drinks,Sachsen,B2C,10.414108155286746,8.646465527120377,0,-1.6943829694187096,-2.8130940957091086
CUS2651,235380.73,46375,298,Alcoholic Beverages,Niedersachsen,B2B,12.36896385822196,10.74453736301957,3,1.8347279701616088,-0.28488029419527744
CUS2652,45401.51,7922,323,Juices,Sachsen-Anhalt,B2C,10.723322668844817,8.977525200965243,2,-0.7859063449136731,1.4108540435536678
CUS2653,277903.72,48457,308,Soft Drinks,Brandenburg,B2B,12.535033600113168,10.788452722367374,1,2.058527551998499,0.27679512076770374
CUS2654,39779.41,6846,303,Water,Bremen,B2C,10.591129859041628,8.831565879121063,2,-1.1161850265150994,0.27702991803631916
CUS2655,42387.78,7089,284,Alcoholic Beverages,Thüringen,B2C,10.65463898355979,8.866440619526173,0,-1.1370959356740604,-0.8269525901618368
CUS2656,274833.97,47122,329,Water,Thüringen,B2B,12.523926087420268,10.760516483531394,1,2.138429063439441,1.4918307867362341
CUS2657,32691.15,6668,295,Water,Berlin,B2C,10.394890266903973,8.805225202632306,0,-1.3400858242102571,-0.168275842462644
CUS2658,38931.02,7823,303,Water,Brandenburg,B2C,10.569572327262476,8.964951211714654,2,-1.0276430671412498,0.2687328020576286
CUS2659,247197.91,45847,306,Alcoholic Beverages,Hamburg,B2B,12.417948595170838,10.733086856231573,1,1.9080639496147926,0.17411563701907243
CUS266,249362.78,42766,274,Alcoholic Beverages,Rheinland-Pfalz,B2B,12.42666807313287,10.663522056137511,3,1.690331709914835,-1.6684453235517154
CUS2660,40538.35,7306,298,Soft Drinks,Schleswig-Holstein,B2C,10.610028386330338,8.896588071791218,0,-1.0754451479631313,-0.01779449393337826
CUS2661,215235.85,43237,295,Alcoholic Beverages,Baden-Württemberg,B2B,12.279494328670026,10.67447501721441,3,1.6898633627009805,-0.4462329095974142
CUS2662,348987.45,51408,337,Alcoholic Beverages,Mecklenburg-Vorpommern,B2B,12.762794106081053,10.847568533391783,1,2.4455363988231986,1.9294826770847076
CUS2663,49564.56,8262,346,Soft Drinks,Saarland,B2C,10.81105151669834,9.019542996701185,2,-0.5588592201845819,2.7288367008098606
CUS2664,39090.6,6803,306,Juices,Baden-Württemberg,B2C,10.57366288913379,8.825265953515752,2,-1.119601516227853,0.451951822871886
CUS2665,45639.33,6841,293,Alcoholic Beverages,Mecklenburg-Vorpommern,B2C,10.728547034449434,8.830835365537549,0,-1.0572996699813562,-0.31028719592073334
CUS2666,35696.06,6876,290,Water,Baden-Württemberg,B2C,10.482823611435364,8.835937789319836,0,-1.2701745713545767,-0.4656603939779593
CUS2667,36304.82,7036,310,Soft Drinks,Niedersachsen,B2C,10.499733337979881,8.85893722196655,2,-1.1320995681622927,0.6858055519375151
CUS2668,42775.94,7002,293,Juices,Hessen,B2C,10.66375445132634,8.854093907655518,0,-1.0917971993542785,-0.30722124095097747
CUS2669,39830.92,6566,289,Juices,Schleswig-Holstein,B2C,10.592423879884572,8.789812386190972,0,-1.2225156040161176,-0.5280647811401133
CUS267,40813.77,6840,315,Soft Drinks,Niedersachsen,B2C,10.616799304686435,8.830689198760998,2,-1.0323218029040646,0.9678500013339789
CUS2670,288792.43,47491,310,Alcoholic Beverages,Hamburg,B2B,12.57346693643456,10.768316554785683,1,2.084537032494386,0.3908887654943576
CUS2671,40880.48,5992,278,Soft Drinks,Bayern,B2C,10.618432427744759,8.698347400458186,0,-1.332307770290219,-1.1581372740672111
CUS2672,37620.81,7330,306,Soft Drinks,Thüringen,B2C,10.535339214403649,8.899867211223587,2,-1.0915717858739433,0.449253441378508
CUS2673,45469.45,7182,301,Water,Berlin,B2C,10.72481794340523,8.879472402074802,2,-0.9792612402727374,0.1481505894903017
CUS2674,290049.68,46637,327,Water,Hamburg,B2B,12.577810945314837,10.750170938458275,1,2.163688194585103,1.37317161073255
CUS2675,46585.88,7699,320,Juices,Hamburg,B2C,10.749074235408107,8.948975607841776,2,-0.8034531228972116,1.2379038170378907
CUS2676,237328.6,44455,302,Alcoholic Beverages,Schleswig-Holstein,B2B,12.377205171265201,10.702255214959758,1,1.828998879017213,-0.05146991189098973
CUS2677,41437.76,7185,321,Water,Brandenburg,B2C,10.631971953705747,8.879889967673464,2,-0.9489626495494247,1.3094062446866732
CUS2678,46712.88,7381,317,Soft Drinks,Berlin,B2C,10.751796615771072,8.906799883589944,2,-0.850688947054661,1.0676667656994585
CUS2679,194927.87,44177,304,Water,Bremen,B2B,12.180390001770636,10.695982206596772,1,1.6735674495796062,0.07898965057335425
CUS268,43978.08,7389,313,Alcoholic Beverages,Saarland,B2C,10.691469345290592,8.907883013942248,2,-0.9203717883150838,0.8411626113098327
CUS2680,39731.89,7393,309,Alcoholic Beverages,Niedersachsen,B2C,10.589934587164908,8.908424139496578,2,-1.0242013881967051,0.6177454692306746
CUS2681,234831.1,41348,279,Alcoholic Beverages,Thüringen,B2B,12.366626069687232,10.629803516362548,3,1.6408478450769202,-1.3729001131652092
CUS2682,51000.62,7828,321,Alcoholic Beverages,Brandenburg,B2C,10.839612675907858,8.965590066907914,2,-0.7108537032498551,1.287698597662624
CUS2683,47378.64,7943,331,Juices,Nordrhein-Westfalen,B2C,10.765947879541233,8.980172205725008,2,-0.706551452173563,1.8692748026862271
CUS2684,47401.66,7932,328,Water,Nordrhein-Westfalen,B2C,10.766433624252064,8.978786553302003,2,-0.7231467500388566,1.6961783803453307
CUS2685,47330.95,8157,317,Water,Brandenburg,B2C,10.764940822136106,9.006754319877503,2,-0.7603668971176362,1.0592828873380624
CUS2686,46182.520000000004,7441,306,Juices,Bayern,B2C,10.74037830347699,8.914894908906568,2,-0.9118494720002823,0.4329787922499658
CUS2687,308234.76,49925,324,Soft Drinks,Schleswig-Holstein,B2B,12.638620223690248,10.818297188128485,1,2.2517828533868864,1.190460374387882
CUS2688,250969.59,40887,279,Juices,Brandenburg,B2B,12.433091039934085,10.618591900448115,3,1.6863035228645362,-1.3769830489973254
CUS2689,37517.54,6924,296,Juices,Niedersachsen,B2C,10.53259048978309,8.842893331055539,0,-1.192139844328959,-0.12352934660601368
CUS269,33414.92,6850,298,Juices,Hamburg,B2C,10.416787712111422,8.832149906002899,0,-1.284846870013188,0.0012717787703869453
CUS2690,256846.05000000002,44410,298,Juices,Hamburg,B2B,12.456236050526751,10.70124246548366,3,1.8716682240887914,-0.2881225834364173
CUS2691,45281.87,7487,299,Water,Thüringen,B2C,10.720684094260648,8.921057018157429,0,-0.9601336231479018,0.029930404597227005
CUS2692,41502.52,7156,307,Soft Drinks,Thüringen,B2C,10.633533521898947,8.875846177738598,2,-1.025055913683049,0.5014954404153034
CUS2693,45380.9,7590,312,Soft Drinks,Hessen,B2C,10.722868626121974,8.934718614016768,2,-0.8786157717914969,0.7791299433585239
CUS2694,59865.23,7706,317,Alcoholic Beverages,Hamburg,B2C,10.999867852168888,8.949884285777994,2,-0.6134241816086046,1.0461298682480509
CUS2695,302628.77,45591,309,Alcoholic Beverages,Mecklenburg-Vorpommern,B2B,12.620265456197924,10.727487541514835,1,2.085028757640719,0.33273509831131487
CUS2696,248852.73,44634,297,Alcoholic Beverages,Bayern,B2B,12.424620573123534,10.706273583613463,3,1.8445093549275695,-0.34387914538599135
CUS2697,261096.72,51280,323,Soft Drinks,Saarland,B2B,12.472650022362613,10.845075592184445,1,2.1320088142484988,1.1430251545279182
CUS2698,43730.02,6998,300,Alcoholic Beverages,Niedersachsen,B2C,10.685812969083491,8.85352256068954,2,-1.0371281418937854,0.09523775618573933
CUS2699,297979.75,44830,286,Alcoholic Beverages,Berlin,B2B,12.60478416608561,10.710655143391888,3,1.9371419883425378,-0.9924570326649319
CUS27,44203.0,7461,315,Alcoholic Beverages,Thüringen,B2C,10.696570561708672,8.917578753781104,2,-0.8978867358966834,0.9555086300824859
CUS270,42232.28,6679,291,Water,Mecklenburg-Vorpommern,B2C,10.650963814814752,8.806873266530692,0,-1.1504449122056493,-0.4182160961406455
CUS2700,47761.86,7390,295,Alcoholic Beverages,Hamburg,B2C,10.774003629020653,8.908018322784887,0,-0.9480740123522123,-0.2039294370032611
CUS2701,44245.4,7127,281,Alcoholic Beverages,Saarland,B2C,10.697529291194298,8.871785969150645,0,-1.1136383614053407,-1.003683473312466
CUS2702,254516.88,45387,297,Soft Drinks,Sachsen,B2B,12.44712636790767,10.72300303191088,3,1.8762405335181362,-0.3467837449724073
CUS2703,45168.66,7747,323,Alcoholic Beverages,Bayern,B2C,10.718180901500551,8.955190024526887,2,-0.8078929370829091,1.4128904595310687
CUS2704,44110.7,6528,278,Alcoholic Beverages,Sachsen,B2C,10.69448033236994,8.784009071186633,0,-1.2018965344413386,-1.1701122937070974
CUS2705,205665.23,37610,265,Juices,Sachsen-Anhalt,B2B,12.2340098910405,10.535051839784135,3,1.382765459392223,-2.164163666688418
CUS2706,44242.94,6833,286,Soft Drinks,Bayern,B2C,10.697473691905142,8.829665432675236,0,-1.1207306390119636,-0.7119505275237483
CUS2707,219324.46,43085,278,Soft Drinks,Schleswig-Holstein,B2B,12.29831202433851,10.670953397338373,3,1.6124147591775901,-1.4286215859914095
CUS2708,42569.57,7422,314,Water,Brandenburg,B2C,10.658918448443622,8.912338567117548,2,-0.9381610467111535,0.9009600657511894
CUS2709,48162.32,7310,310,Soft Drinks,Bayern,B2C,10.782353014483741,8.897135342293316,2,-0.8704574995484424,0.6620765311156955
CUS271,38319.35,6426,274,Juices,Sachsen-Anhalt,B2C,10.553736365654776,8.768263145371286,0,-1.350771611150391,-1.3894226160319172
CUS2710,41702.48,6523,283,Water,Hessen,B2C,10.638339857542276,8.783242963740905,0,-1.2219567961046067,-0.8772991092387715
CUS2711,32922.76,6529,284,Alcoholic Beverages,Mecklenburg-Vorpommern,B2C,10.40194986455072,8.784162222270476,0,-1.4093389436111539,-0.8021678641737338
CUS2712,52789.06,8431,336,Soft Drinks,Berlin,B2C,10.874078194395913,9.039789270781144,2,-0.5441406183718579,2.145464398474087
CUS2713,42415.73,7561,308,Alcoholic Beverages,Baden-Württemberg,B2C,10.655298138867318,8.930890984450878,2,-0.9581340546552625,0.5535254938690456
CUS2714,38431.35,6976,286,Juices,Baden-Württemberg,B2C,10.556654831832413,8.850374303939237,0,-1.2194612798895297,-0.7030742342564459
CUS2715,48434.14,7326,321,Water,Hessen,B2C,10.787980862328075,8.899321434159964,2,-0.8058504645228147,1.2964302575751525
CUS2716,279611.96,49479,317,Soft Drinks,Mecklenburg-Vorpommern,B2B,12.541161640198904,10.809323826506425,1,2.127824714488967,0.7942841240262934
CUS2717,277591.75,42528,283,Alcoholic Beverages,Mecklenburg-Vorpommern,B2B,12.533910390559042,10.657941475156765,3,1.821302358136126,-1.156471063329099
CUS2718,44355.95,7713,300,Soft Drinks,Thüringen,B2C,10.700024683464818,8.950792138768174,2,-0.9480699271198436,0.08697404067853103
CUS2719,246970.24,41575,281,Alcoholic Beverages,Baden-Württemberg,B2B,12.417027171583808,10.635278356688278,3,1.697036530356677,-1.2615905044102427
CUS272,211484.71,46563,305,Juices,Bremen,B2B,12.26191271017403,10.748582989368131,1,1.78743687528816,0.12678251338077712
CUS2720,49351.1,7486,301,Soft Drinks,Sachsen,B2C,10.806735597147755,8.920923462230686,2,-0.8792408596145537,0.13901996025535684
CUS2721,42161.45,6895,289,Alcoholic Beverages,Hessen,B2C,10.649285293481269,8.83869681234353,0,-1.137078582291783,-0.5358940025145934
CUS2722,278640.93,49955,317,Soft Drinks,Rheinland-Pfalz,B2B,12.537682831516038,10.818897896982977,1,2.132599746957793,0.7938313869362291
CUS2723,38946.25,7341,307,Water,Baden-Württemberg,B2C,10.56996344546875,8.90136656405678,2,-1.056752690641494,0.5043032803950008
CUS2724,41546.97,7582,295,Water,Sachsen-Anhalt,B2C,10.634603942291024,8.933664178700935,0,-1.0417134740577225,-0.19552417217010543
CUS2725,238524.53,39137,270,Water,Mecklenburg-Vorpommern,B2B,12.382231627606888,10.574849141024151,3,1.562201134015696,-1.889468657589931
CUS2726,40762.47,6984,300,Juices,Nordrhein-Westfalen,B2C,10.615541616195923,8.851520271691061,2,-1.0962169298576019,0.10058199341249752
CUS2727,273834.51,48717,317,Water,Baden-Württemberg,B2B,12.520282876633768,10.793803850638048,1,2.0983875343284786,0.7969787361919878
CUS2728,225806.5,43950,297,Water,Baden-Württemberg,B2B,12.327438145380807,10.69083065598303,3,1.752703081474946,-0.335548466891581
CUS2729,214559.58,45767,291,Juices,Bremen,B2B,12.276347401718414,10.731340435948365,3,1.7113694567995266,-0.6811013702272324
CUS273,43254.42,7867,321,Juices,Hessen,B2C,10.674877822427465,8.97055917950895,2,-0.8416814925039937,1.2995103691255827
CUS2730,52805.85,8081,327,Alcoholic Beverages,Baden-Württemberg,B2C,10.874396196128,8.997394645638419,2,-0.6252973048373321,1.6290948383218422
CUS2731,33678.15,7081,276,Alcoholic Beverages,Bremen,B2C,10.4246342305081,8.86531163267185,0,-1.3685533441423956,-1.2716313508537866
CUS2732,266733.49,48437,322,Water,Mecklenburg-Vorpommern,B2B,12.494009023143656,10.78803990862307,1,2.098785186912584,1.0879542360985555
CUS2733,284499.74,48649,313,Alcoholic Beverages,Brandenburg,B2B,12.558491133599622,10.792407087614151,1,2.1073507786618917,0.5633729049102674
CUS2734,40785.479999999996,7138,296,Water,Bayern,B2C,10.616105932927217,8.87332798950246,0,-1.0995816682925408,-0.13196120443189693
CUS2735,39707.909999999996,7076,292,Juices,Rheinland-Pfalz,B2C,10.589330874743277,8.864605368075784,0,-1.1496183959275224,-0.3602190245098025
CUS2736,40521.3,7063,280,Alcoholic Beverages,Sachsen-Anhalt,B2C,10.609607718844506,8.862766742283796,0,-1.1980505974568816,-1.0542349576772287
CUS2737,41577.35,6990,287,Juices,Schleswig-Holstein,B2C,10.635334878084949,8.852378886511985,0,-1.1481942448004385,-0.6513192816489181
CUS2738,256732.85,47829,320,Alcoholic Beverages,Rheinland-Pfalz,B2B,12.455795224157105,10.775408336674342,1,2.0468709156536447,0.9762742160870516
CUS2739,244212.35,46739,297,Water,Hamburg,B2B,12.405797507469153,10.752355608092849,3,1.8657917348116468,-0.34590455949189863
CUS274,43857.08,7290,295,Water,Saarland,B2C,10.688714245363903,8.89439598980643,0,-1.028700323922915,-0.1966131168153121
CUS2740,53180.26,7653,319,Alcoholic Beverages,Hamburg,B2C,10.881461357634047,8.942983665985647,2,-0.7052025019089933,1.1708385494381839
CUS2741,40105.08,6775,283,Soft Drinks,Sachsen-Anhalt,B2C,10.599283222748998,8.821142236331891,0,-1.223742989124896,-0.877221699962253
CUS2742,267126.16,38889,268,Alcoholic Beverages,Thüringen,B2B,12.495480078690768,10.568492427149794,3,1.6392058660761464,-2.0128128771766467
CUS2743,42003.06,7041,292,Alcoholic Beverages,Sachsen,B2C,10.645521559260251,8.859647499714997,0,-1.107590743297073,-0.3640060349121832
CUS2744,43920.2,6739,270,Juices,Berlin,B2C,10.690152398214533,8.815815203906352,0,-1.2224911576250197,-1.6339195325441946
CUS2745,265175.69,46492,305,Soft Drinks,Rheinland-Pfalz,B2B,12.488151637503169,10.747057042609113,1,1.971327201052922,0.11016789760543425
CUS2746,39719.35,6823,292,Juices,Schleswig-Holstein,B2C,10.589618929802059,8.828201089171515,0,-1.1783619553214664,-0.35754080217222206
CUS2747,254693.05,48040,321,Alcoholic Beverages,Nordrhein-Westfalen,B2B,12.447818299878033,10.779810091963949,1,2.0491448598273148,1.0342586967689265
CUS2748,37908.92,7093,287,Juices,Schleswig-Holstein,B2C,10.542968098247009,8.867004635333567,0,-1.212124580811059,-0.6455743758376474
CUS2749,256222.04,45014,295,Soft Drinks,Sachsen,B2B,12.453803594143723,10.714751046542577,3,1.8645416982965608,-0.4621077044075467
CUS275,43660.76,6567,280,Juices,Berlin,B2C,10.684227940789388,8.789964651132264,0,-1.1949508710742192,-1.0543537043397533
CUS2750,46929.659999999996,7971,321,Juices,Sachsen,B2C,10.756426472188402,8.983690681332686,2,-0.7645065099952689,1.2925070303176334
CUS2751,262411.91,42344,287,Alcoholic Beverages,Niedersachsen,B2B,12.477674534536927,10.653605629355699,3,1.793025840507862,-0.9211072025819624
CUS2752,36753.8,6440,289,Soft Drinks,Niedersachsen,B2C,10.512024108356844,8.77043908654689,0,-1.3037193100670261,-0.5206835347857947
CUS2753,37738.1,7081,284,Water,Rheinland-Pfalz,B2C,10.538451971261399,8.86531163267185,0,-1.2330569922923564,-0.8182781759728044
CUS2754,238378.23,45777,312,Soft Drinks,Berlin,B2B,12.381618087894726,10.731558905352594,1,1.908901990448135,0.5232416817877402
CUS2755,41835.46,6601,289,Soft Drinks,Bayern,B2C,10.641523487128751,8.795127912413138,0,-1.178111729224003,-0.5320893004881665
CUS2756,245130.86,45715,300,Juices,Saarland,B2B,12.409551548828626,10.730203625017488,3,1.867119071298946,-0.17137621224218852
CUS2757,44435.32,8004,338,Juices,Mecklenburg-Vorpommern,B2C,10.701812432043944,8.987821625430815,2,-0.7158608517751418,2.2774972515390415
CUS2758,33244.22,6623,283,Soft Drinks,Rheinland-Pfalz,B2C,10.41166627635113,8.798454696065095,0,-1.395308323717608,-0.8616672107185919
CUS2759,220100.73,42305,274,Water,Bayern,B2B,12.30184512754727,10.652684198947096,3,1.5795762284386388,-1.6584124302787446
CUS276,43299.87,6896,290,Water,Niedersachsen,B2C,10.675928006167485,8.83884181343129,0,-1.109867953990375,-0.4801535913493823
CUS2760,38678.47,7238,306,Water,Bayern,B2C,10.563064247301691,8.88723835429314,2,-1.0789406794128755,0.4481399730614092
CUS2761,45505.28,6960,286,Juices,Mecklenburg-Vorpommern,B2C,10.725605617392906,8.848078421168667,0,-1.083056086691396,-0.7153959560080827
CUS2762,238376.88999999998,45652,304,Juices,Bremen,B2B,12.381612466583816,10.728824601278935,1,1.8643482643003062,0.06167616701554346
CUS2763,45224.840000000004,7814,326,Water,Sachsen,B2C,10.719423883888684,8.963800242855577,2,-0.7841321832826414,1.5853233323299663
CUS2764,45379.21,7860,326,Juices,Rheinland-Pfalz,B2C,10.722831385912372,8.969669103793757,2,-0.7766723754027594,1.5846361875242805
CUS2765,228725.18,40803,271,Juices,Nordrhein-Westfalen,B2B,12.340280846568202,10.61653539480241,3,1.5663581477106419,-1.8317369927791056
CUS2766,53202.86,7388,295,Juices,Nordrhein-Westfalen,B2C,10.881886229088625,8.907747686788648,0,-0.860021646788469,-0.21188604772029596
CUS2767,44233.54,7142,299,Alcoholic Beverages,Berlin,B2C,10.697261210858104,8.873888135154973,0,-1.016846139070979,0.03516001636044177
CUS2768,223099.69,44519,303,Juices,Schleswig-Holstein,B2B,12.315378473199347,10.70369380538948,1,1.7848550111822528,0.010715871545335619
CUS2769,268556.42,44926,295,Water,Schleswig-Holstein,B2B,12.500820024815992,10.712794229303016,3,1.9014520794962084,-0.465438923851267
CUS277,46678.81,7435,307,Water,Niedersachsen,B2C,10.751067016126571,8.914088348841334,2,-0.8984496292781167,0.48996938052395167
CUS2770,47854.51,7027,299,Alcoholic Beverages,Berlin,B2C,10.775941541766825,8.857657449306988,0,-0.9653914278719365,0.030546078687288904
CUS2771,246280.41,45957,299,Juices,Baden-Württemberg,B2B,12.414230104199598,10.735483214914881,3,1.8698531874053403,-0.22983472630585963
